index,angle,houghAngle,houghConfidence,projectionAngle,projectionConfidence,freqHoughAngle,freqHoughConfidence,bestFirstAngle,bestFirstConfidence,unanimousAngle,unanimousConfidence,weightedAngle,weightedConfidence
10,0.20,0.70,0.09,0.00,0.52,0.10,0.37,0.00,0.52,0.27,0.71,0.10,0.90
10,0.30,0.70,0.08,0.00,0.53,0.20,0.51,0.00,0.53,0.30,0.73,0.14,0.85
10,0.40,0.50,0.22,0.60,0.52,0.30,0.55,0.30,0.55,0.47,0.89,0.46,0.83
10,0.50,0.80,0.09,0.00,0.53,0.50,0.53,0.00,0.53,0.43,0.71,0.29,0.69
10,0.60,1.10,0.06,0.60,0.52,0.50,0.37,0.60,0.52,0.73,0.76,0.59,0.93
10,0.70,1.10,0.04,0.00,0.53,0.70,0.55,0.70,0.55,0.60,0.60,0.38,0.60
10,0.80,1.20,0.12,0.70,0.52,0.60,0.36,0.70,0.52,0.83,0.76,0.72,0.88
10,0.90,1.10,0.05,1.00,0.52,0.80,0.54,0.80,0.54,0.97,0.89,0.91,0.88
10,1.00,1.10,0.04,0.00,0.52,0.90,0.51,0.00,0.52,0.67,0.56,0.47,0.51
10,1.10,1.20,0.10,0.90,0.52,1.00,0.55,1.00,0.55,1.03,0.89,0.97,0.93
10,1.20,1.20,0.12,1.10,0.52,1.20,0.50,1.10,0.52,1.17,0.96,1.15,0.94
10,1.30,1.60,0.14,1.20,0.52,1.20,0.54,1.20,0.54,1.33,0.82,1.25,0.90
10,1.40,0.70,0.03,1.50,0.52,1.40,0.53,1.40,0.53,1.20,0.67,1.43,0.92
10,1.50,1.50,0.23,1.40,0.52,1.30,0.36,1.40,0.52,1.40,0.93,1.39,0.94
10,1.60,2.20,0.06,1.60,0.52,1.60,0.55,1.60,0.55,1.80,0.73,1.63,0.93
10,1.70,2.10,0.17,1.70,0.52,1.80,0.50,1.70,0.52,1.87,0.84,1.80,0.90
10,1.80,1.80,0.20,1.60,0.52,1.70,0.55,1.70,0.55,1.70,0.93,1.67,0.92
10,1.90,1.80,0.52,1.80,0.52,1.80,0.51,1.80,0.52,1.80,1.00,1.80,1.00
10,2.00,2.40,0.11,2.20,0.52,1.90,0.54,1.90,0.54,2.17,0.82,2.08,0.80
10,2.10,2.00,0.11,2.10,0.52,2.10,0.52,2.10,0.52,2.07,0.96,2.09,0.98
10,2.20,2.50,0.06,2.30,0.52,2.10,0.36,2.30,0.52,2.30,0.87,2.24,0.90
10,2.30,2.70,0.12,2.20,0.52,2.20,0.51,2.20,0.52,2.37,0.78,2.25,0.90
10,2.40,1.80,0.08,2.20,0.52,2.50,0.50,2.20,0.52,2.17,0.76,2.31,0.81
10,2.50,2.50,0.18,2.70,0.52,2.40,0.54,2.40,0.54,2.53,0.89,2.54,0.83
10,2.60,3.00,0.13,2.60,0.52,2.70,0.50,2.60,0.52,2.77,0.84,2.69,0.91
10,2.70,2.70,0.17,2.70,0.52,2.60,0.55,2.60,0.55,2.67,0.96,2.66,0.94
10,2.80,2.70,0.16,2.80,0.52,2.80,0.51,2.80,0.52,2.77,0.96,2.79,0.97
10,2.90,2.90,0.13,2.70,0.52,2.80,0.37,2.70,0.52,2.80,0.93,2.76,0.94
10,3.00,3.00,0.16,2.90,0.52,2.90,0.50,2.90,0.52,2.93,0.96,2.91,0.97
10,3.10,3.40,0.09,3.00,0.52,3.20,0.50,3.00,0.52,3.20,0.87,3.12,0.87
10,3.20,3.20,0.19,3.30,0.52,3.10,0.54,3.10,0.54,3.20,0.93,3.20,0.89
10,3.30,3.60,0.09,3.20,0.52,3.40,0.50,3.20,0.52,3.40,0.87,3.32,0.87
10,3.40,3.80,0.23,3.30,0.52,3.30,0.55,3.30,0.55,3.47,0.78,3.39,0.81
10,3.50,3.50,0.19,3.40,0.52,3.50,0.51,3.40,0.52,3.47,0.96,3.46,0.94
10,3.60,3.50,0.36,3.60,0.52,3.60,0.52,3.60,0.52,3.57,0.96,3.57,0.95
10,3.70,3.70,1.00,3.90,0.52,3.60,0.50,3.70,1.00,3.73,0.89,3.73,0.82
10,3.80,3.90,0.22,3.70,0.52,3.90,0.50,3.70,0.52,3.83,0.91,3.82,0.88
10,3.90,3.90,0.26,3.70,0.52,3.80,0.53,3.80,0.53,3.80,0.93,3.78,0.92
10,4.00,4.40,0.16,4.00,0.52,4.10,0.50,4.00,0.52,4.17,0.84,4.10,0.90
10,4.10,4.10,0.23,4.10,0.53,4.10,0.55,4.10,0.55,4.10,1.00,4.10,1.00
10,4.20,4.60,0.06,4.30,0.53,4.00,0.52,4.30,0.53,4.30,0.80,4.18,0.82
10,4.30,4.30,0.30,4.30,0.52,4.30,0.52,4.30,0.52,4.30,1.00,4.30,1.00
10,4.40,4.40,0.30,4.30,0.53,4.30,0.51,4.30,0.53,4.33,0.96,4.32,0.95
10,4.50,4.50,0.28,4.50,0.53,4.60,0.50,4.50,0.53,4.53,0.96,4.54,0.94
10,4.60,4.60,0.28,4.60,0.53,4.60,0.55,4.60,0.55,4.60,1.00,4.60,1.00
10,4.70,4.70,0.54,4.60,0.53,4.50,0.36,4.70,0.54,4.60,0.93,4.61,0.91
10,4.80,4.80,0.36,4.80,0.53,4.80,0.55,4.80,0.55,4.80,1.00,4.80,1.00
10,4.90,4.90,0.37,4.80,0.53,4.70,0.52,4.80,0.53,4.80,0.93,4.79,0.91
10,5.00,5.00,0.55,5.00,0.53,5.00,1.00,5.00,1.00,5.00,1.00,5.00,1.00
11,-5.00,-4.90,1.00,-5.00,0.55,-4.90,0.27,-4.90,1.00,-4.93,0.96,-4.93,0.92
11,-4.90,-4.80,0.52,-4.90,0.55,-4.80,0.21,-4.90,0.55,-4.83,0.96,-4.84,0.94
11,-4.80,-4.80,0.69,-4.80,0.55,-4.80,0.22,-4.80,0.69,-4.80,1.00,-4.80,1.00
11,-4.70,-4.70,0.53,-4.70,0.55,-4.80,0.21,-4.70,0.55,-4.73,0.96,-4.72,0.97
11,-4.60,-4.70,0.34,-4.60,0.55,-4.40,0.16,-4.60,0.55,-4.57,0.89,-4.60,0.93
11,-4.50,-4.50,0.52,-4.50,0.55,-4.40,0.16,-4.50,0.55,-4.47,0.96,-4.49,0.97
11,-4.40,-4.40,1.00,-4.40,0.55,-4.30,0.16,-4.40,1.00,-4.37,0.96,-4.39,0.97
11,-4.30,-4.30,0.54,-4.30,0.55,-4.30,0.16,-4.30,0.55,-4.30,1.00,-4.30,1.00
11,-4.20,-4.20,0.34,-4.20,0.55,-4.10,0.22,-4.20,0.55,-4.17,0.96,-4.18,0.97
11,-4.10,-4.10,0.53,-4.10,0.55,-4.00,0.16,-4.10,0.55,-4.07,0.96,-4.09,0.97
11,-4.00,-4.00,0.69,-4.00,0.54,-4.00,0.22,-4.00,0.69,-4.00,1.00,-4.00,1.00
11,-3.90,-3.80,0.35,-3.90,0.55,-3.90,0.18,-3.90,0.55,-3.87,0.96,-3.87,0.95
11,-3.80,-3.80,0.42,-3.80,0.55,-3.70,0.18,-3.80,0.55,-3.77,0.96,-3.78,0.97
11,-3.70,-3.70,0.71,-3.70,0.54,-3.50,0.14,-3.70,0.71,-3.63,0.91,-3.68,0.95
11,-3.60,-3.60,0.69,-3.60,0.54,-3.60,0.18,-3.60,0.69,-3.60,1.00,-3.60,1.00
11,-3.50,-3.60,0.34,-3.50,0.55,-3.50,0.18,-3.50,0.55,-3.53,0.96,-3.53,0.95
11,-3.40,-3.40,0.41,-3.40,0.54,-3.50,0.15,-3.40,0.54,-3.43,0.96,-3.41,0.97
11,-3.30,-3.30,0.70,-3.30,0.54,-3.10,0.15,-3.30,0.70,-3.23,0.91,-3.28,0.95
11,-3.20,-3.20,1.00,-3.20,0.54,-3.00,0.18,-3.20,1.00,-3.13,0.91,-3.18,0.94
11,-3.10,-3.00,0.34,-3.10,0.55,-3.20,0.16,-3.10,0.55,-3.10,0.93,-3.08,0.94
11,-3.00,-3.00,0.38,-3.00,0.55,-3.10,0.16,-3.00,0.55,-3.03,0.96,-3.01,0.97
11,-2.90,-2.90,1.00,-2.90,0.55,-2.70,0.17,-2.90,1.00,-2.83,0.91,-2.88,0.94
11,-2.80,-2.80,0.54,-2.80,0.55,-2.60,0.18,-2.80,0.55,-2.73,0.91,-2.77,0.94
11,-2.70,-2.70,0.33,-2.70,0.55,-2.60,0.22,-2.70,0.55,-2.67,0.96,-2.68,0.97
11,-2.60,-2.60,0.33,-2.60,0.55,-2.50,0.15,-2.60,0.55,-2.57,0.96,-2.59,0.97
11,-2.50,-2.50,0.43,-2.50,0.54,-2.50,0.18,-2.50,0.54,-2.50,1.00,-2.50,1.00
11,-2.40,-2.40,1.00,-2.40,0.55,-2.20,0.18,-2.40,1.00,-2.33,0.91,-2.38,0.94
11,-2.30,-2.30,0.41,-2.30,0.55,-2.20,0.18,-2.30,0.55,-2.27,0.96,-2.28,0.97
11,-2.20,-2.30,0.42,-2.20,0.55,-2.20,0.15,-2.20,0.55,-2.23,0.96,-2.24,0.95
11,-2.10,-2.20,0.51,-2.20,0.55,-2.00,0.18,-2.20,0.55,-2.13,0.91,-2.17,0.94
11,-2.00,-2.00,0.42,-1.90,0.55,-2.00,0.16,-1.90,0.55,-1.97,0.96,-1.95,0.94
11,-1.90,-1.90,1.00,-2.00,0.55,-1.70,0.16,-1.90,1.00,-1.87,0.89,-1.91,0.91
11,-1.80,-1.80,0.42,-1.80,0.54,-1.70,0.18,-1.80,0.54,-1.77,0.96,-1.78,0.97
11,-1.70,-1.70,0.33,-1.70,0.55,-1.80,0.15,-1.70,0.55,-1.73,0.96,-1.71,0.97
11,-1.60,-1.70,0.34,-1.70,0.54,-1.50,0.15,-1.70,0.54,-1.63,0.91,-1.67,0.95
11,-1.50,-1.50,0.40,-1.50,0.54,-1.50,0.16,-1.50,0.54,-1.50,1.00,-1.50,1.00
11,-1.40,-1.40,1.00,-1.50,0.54,-1.20,0.18,-1.40,1.00,-1.37,0.89,-1.41,0.90
11,-1.30,-1.30,1.00,-1.30,0.54,-1.10,0.18,-1.30,1.00,-1.23,0.91,-1.28,0.94
11,-1.20,-1.20,1.00,-1.20,0.55,-1.00,0.18,-1.20,1.00,-1.13,0.91,-1.18,0.94
11,-1.10,-1.10,0.22,-1.00,0.54,-1.00,0.13,-1.00,0.54,-1.03,0.96,-1.02,0.97
11,-1.00,-1.10,0.35,-1.00,0.55,-1.00,0.21,-1.00,0.55,-1.03,0.96,-1.03,0.95
11,-0.90,-0.90,0.29,-0.90,0.55,-0.90,0.18,-0.90,0.55,-0.90,1.00,-0.90,1.00
11,-0.80,-0.80,0.53,-0.70,0.55,-0.70,0.14,-0.70,0.55,-0.73,0.96,-0.74,0.94
11,-0.70,-0.70,1.00,-0.70,0.56,-0.60,0.11,-0.70,1.00,-0.67,0.96,-0.69,0.98
11,-0.60,-0.60,1.00,-0.60,0.55,-0.60,0.21,-0.60,1.00,-0.60,1.00,-0.60,1.00
11,-0.50,-0.50,0.29,-0.50,0.55,-0.50,0.14,-0.50,0.55,-0.50,1.00,-0.50,1.00
11,-0.40,-0.40,0.34,-0.40,0.55,-0.50,0.15,-0.40,0.55,-0.43,0.96,-0.41,0.97
11,-0.30,-0.30,0.34,-0.30,0.55,-0.20,0.18,-0.30,0.55,-0.27,0.96,-0.28,0.97
11,-0.20,-0.10,0.34,-0.20,0.55,-0.20,0.18,-0.20,0.55,-0.17,0.96,-0.17,0.95
11,-0.10,-0.10,0.38,-0.10,0.55,0.00,0.16,-0.10,0.55,-0.07,0.96,-0.09,0.97
11,-0.00,0.00,1.00,0.00,0.58,0.00,0.18,0.00,1.00,0.00,1.00,0.00,1.00
11,0.10,0.10,0.54,0.10,0.56,0.00,0.21,0.10,0.56,0.07,0.96,0.08,0.96
11,0.20,0.20,0.70,0.20,0.55,0.20,0.12,0.20,0.70,0.20,1.00,0.20,1.00
11,0.30,0.30,1.00,0.30,0.55,0.20,0.22,0.30,1.00,0.27,0.96,0.29,0.96
11,0.40,0.40,0.29,0.40,0.55,0.30,0.11,0.40,0.55,0.37,0.96,0.39,0.98
11,0.50,0.50,0.34,0.50,0.55,0.50,0.15,0.50,0.55,0.50,1.00,0.50,1.00
11,0.60,0.70,0.34,0.60,0.55,0.60,0.22,0.60,0.55,0.63,0.96,0.63,0.95
11,0.70,0.70,0.40,0.70,0.55,0.60,0.21,0.70,0.55,0.67,0.96,0.68,0.97
11,0.80,0.80,0.55,0.70,0.55,0.60,0.21,0.80,0.55,0.70,0.93,0.73,0.92
11,0.90,0.90,0.69,0.90,0.55,0.90,0.18,0.90,0.69,0.90,1.00,0.90,1.00
11,1.00,1.00,0.53,1.00,0.55,1.00,0.22,1.00,0.55,1.00,1.00,1.00,1.00
11,1.10,1.10,0.53,1.10,0.54,1.00,0.18,1.10,0.54,1.07,0.96,1.09,0.97
11,1.20,1.20,0.27,1.20,0.55,1.10,0.21,1.20,0.55,1.17,0.96,1.18,0.97
11,1.30,1.20,0.34,1.30,0.55,1.20,0.18,1.30,0.55,1.23,0.96,1.25,0.95
11,1.40,1.40,0.33,1.40,0.54,1.20,0.18,1.40,0.54,1.33,0.91,1.37,0.94
11,1.50,1.50,0.38,1.50,0.55,1.50,0.18,1.50,0.55,1.50,1.00,1.50,1.00
11,1.60,1.60,1.00,1.60,0.55,1.70,0.18,1.60,1.00,1.63,0.96,1.61,0.97
11,1.70,1.70,0.45,1.70,0.55,1.70,0.21,1.70,0.55,1.70,1.00,1.70,1.00
11,1.80,1.80,1.00,1.80,0.55,1.60,0.18,1.80,1.00,1.73,0.91,1.78,0.94
11,1.90,1.90,0.41,1.90,0.55,1.80,0.18,1.90,0.55,1.87,0.96,1.88,0.97
11,2.00,2.10,0.35,2.00,0.55,2.00,0.16,2.00,0.55,2.03,0.96,2.03,0.95
11,2.10,2.20,0.68,2.10,0.55,2.20,0.15,2.20,0.68,2.17,0.96,2.16,0.93
11,2.20,2.20,0.51,2.20,0.56,2.20,0.21,2.20,0.56,2.20,1.00,2.20,1.00
11,2.30,2.30,0.55,2.30,0.55,2.10,0.18,2.30,0.55,2.23,0.91,2.27,0.94
11,2.40,2.40,1.00,2.40,0.55,2.20,0.18,2.40,1.00,2.33,0.91,2.38,0.94
11,2.50,2.50,1.00,2.50,0.55,2.60,0.18,2.50,1.00,2.53,0.96,2.51,0.97
11,2.60,2.60,0.41,2.60,0.55,2.60,0.22,2.60,0.55,2.60,1.00,2.60,1.00
11,2.70,2.70,0.34,2.70,0.55,2.60,0.18,2.70,0.55,2.67,0.96,2.68,0.97
11,2.80,2.80,0.34,2.80,0.55,2.70,0.18,2.80,0.55,2.77,0.96,2.78,0.97
11,2.90,2.90,0.37,2.90,0.55,2.80,0.18,2.90,0.55,2.87,0.96,2.88,0.97
11,3.00,3.00,0.70,3.00,0.55,3.00,0.18,3.00,0.70,3.00,1.00,3.00,1.00
11,3.10,3.10,0.54,3.10,0.55,3.10,0.18,3.10,0.55,3.10,1.00,3.10,1.00
11,3.20,3.20,0.54,3.20,0.55,3.10,0.21,3.20,0.55,3.17,0.96,3.18,0.96
11,3.30,3.30,0.51,3.30,0.55,3.10,0.15,3.30,0.55,3.23,0.91,3.27,0.95
11,3.40,3.50,0.41,3.40,0.55,3.40,0.18,3.40,0.55,3.43,0.96,3.44,0.95
11,3.50,3.60,0.35,3.50,0.55,3.50,0.21,3.50,0.55,3.53,0.96,3.53,0.95
11,3.60,3.60,0.55,3.60,0.55,3.60,0.15,3.60,0.55,3.60,1.00,3.60,1.00
11,3.70,3.70,0.70,3.70,0.55,3.50,0.18,3.70,0.70,3.63,0.91,3.67,0.94
11,3.80,3.80,0.71,3.80,0.55,3.70,0.18,3.80,0.71,3.77,0.96,3.79,0.97
11,3.90,3.90,0.52,3.90,0.55,3.90,0.18,3.90,0.55,3.90,1.00,3.90,1.00
11,4.00,4.10,0.34,4.00,0.55,4.10,0.16,4.00,0.55,4.07,0.96,4.05,0.95
11,4.10,4.20,0.35,4.10,0.55,3.90,0.12,4.10,0.55,4.07,0.89,4.11,0.94
11,4.20,4.20,0.40,4.20,0.55,4.10,0.18,4.20,0.55,4.17,0.96,4.18,0.97
11,4.30,4.30,0.53,4.30,0.56,4.30,0.21,4.30,0.56,4.30,1.00,4.30,1.00
11,4.40,4.40,1.00,4.40,0.55,4.40,0.18,4.40,1.00,4.40,1.00,4.40,1.00
11,4.50,4.50,1.00,4.50,0.55,4.40,0.22,4.50,1.00,4.47,0.96,4.49,0.96
11,4.60,4.60,0.34,4.60,0.55,4.40,0.18,4.60,0.55,4.53,0.91,4.57,0.94
11,4.70,4.80,0.33,4.70,0.55,4.70,0.16,4.70,0.55,4.73,0.96,4.73,0.95
11,4.80,4.80,0.34,4.80,0.55,4.80,0.22,4.80,0.55,4.80,1.00,4.80,1.00
11,4.90,4.90,1.00,4.90,0.55,4.80,0.18,4.90,1.00,4.87,0.96,4.89,0.97
11,5.00,5.00,1.00,5.00,0.55,4.90,0.21,5.00,1.00,4.97,0.96,4.99,0.96
12,-5.00,-4.90,1.00,-5.00,0.53,-4.90,0.52,-4.90,1.00,-4.93,0.96,-4.93,0.92
12,-4.90,-4.90,0.69,-4.90,0.53,-4.90,0.27,-4.90,0.69,-4.90,1.00,-4.90,1.00
12,-4.80,-4.70,0.35,-4.80,0.53,-4.70,0.27,-4.80,0.53,-4.73,0.96,-4.75,0.94
12,-4.70,-4.70,0.37,-4.70,0.53,-4.60,0.22,-4.70,0.53,-4.67,0.96,-4.68,0.96
12,-4.60,-4.60,1.00,-4.60,0.53,-4.60,0.22,-4.60,1.00,-4.60,1.00,-4.60,1.00
12,-4.50,-4.50,0.51,-4.50,0.53,-4.50,0.22,-4.50,0.53,-4.50,1.00,-4.50,1.00
12,-4.40,-4.40,1.00,-4.40,0.53,-4.40,0.22,-4.40,1.00,-4.40,1.00,-4.40,1.00
12,-4.30,-4.30,0.51,-4.30,0.53,-4.30,0.27,-4.30,0.53,-4.30,1.00,-4.30,1.00
12,-4.20,-4.20,0.66,-4.20,0.53,-4.20,0.18,-4.20,0.66,-4.20,1.00,-4.20,1.00
12,-4.10,-4.10,0.54,-4.10,0.53,-4.10,0.35,-4.10,0.54,-4.10,1.00,-4.10,1.00
12,-4.00,-3.90,0.26,-4.00,0.53,-4.10,0.21,-4.00,0.53,-4.00,0.93,-3.99,0.95
12,-3.90,-3.90,0.55,-3.90,0.52,-3.90,0.22,-3.90,0.55,-3.90,1.00,-3.90,1.00
12,-3.80,-3.80,0.35,-3.80,0.53,-3.80,0.22,-3.80,0.53,-3.80,1.00,-3.80,1.00
12,-3.70,-3.70,0.51,-3.70,0.53,-3.60,0.18,-3.70,0.53,-3.67,0.96,-3.69,0.97
12,-3.60,-3.60,0.37,-3.60,0.53,-3.50,0.27,-3.60,0.53,-3.57,0.96,-3.58,0.96
12,-3.50,-3.50,0.50,-3.50,0.52,-3.50,0.21,-3.50,0.52,-3.50,1.00,-3.50,1.00
12,-3.40,-3.40,0.38,-3.40,0.52,-3.30,0.22,-3.40,0.52,-3.37,0.96,-3.38,0.96
12,-3.30,-3.30,0.37,-3.30,0.53,-3.20,0.22,-3.30,0.53,-3.27,0.96,-3.28,0.96
12,-3.20,-3.20,0.51,-3.20,0.52,-3.00,0.21,-3.20,0.52,-3.13,0.91,-3.17,0.93
12,-3.10,-3.10,1.00,-3.10,0.52,-3.00,0.27,-3.10,1.00,-3.07,0.96,-3.08,0.95
12,-3.00,-3.00,0.55,-3.00,0.53,-3.00,0.18,-3.00,0.55,-3.00,1.00,-3.00,1.00
12,-2.90,-2.90,0.68,-2.90,0.53,-2.90,0.22,-2.90,0.68,-2.90,1.00,-2.90,1.00
12,-2.80,-2.80,1.00,-2.80,0.52,-2.80,0.22,-2.80,1.00,-2.80,1.00,-2.80,1.00
12,-2.70,-2.70,0.51,-2.70,0.53,-2.70,0.21,-2.70,0.53,-2.70,1.00,-2.70,1.00
12,-2.60,-2.50,0.35,-2.60,0.53,-2.60,0.22,-2.60,0.53,-2.57,0.96,-2.57,0.95
12,-2.50,-2.50,0.41,-2.50,0.52,-2.50,0.22,-2.50,0.52,-2.50,1.00,-2.50,1.00
12,-2.40,-2.40,0.54,-2.40,0.53,-2.30,0.16,-2.40,0.54,-2.37,0.96,-2.39,0.97
12,-2.30,-2.30,0.36,-2.30,0.53,-2.20,0.27,-2.30,0.53,-2.27,0.96,-2.28,0.96
12,-2.20,-2.20,0.53,-2.20,0.53,-2.10,0.27,-2.20,0.53,-2.17,0.96,-2.18,0.96
12,-2.10,-2.10,0.69,-2.10,0.53,-2.10,0.18,-2.10,0.69,-2.10,1.00,-2.10,1.00
12,-2.00,-2.00,0.36,-2.00,0.52,-1.90,0.21,-2.00,0.52,-1.97,0.96,-1.98,0.97
12,-1.90,-1.90,0.36,-1.90,0.53,-1.90,0.22,-1.90,0.53,-1.90,1.00,-1.90,1.00
12,-1.80,-1.80,0.52,-1.80,0.53,-1.70,0.18,-1.80,0.53,-1.77,0.96,-1.79,0.97
12,-1.70,-1.70,0.53,-1.70,0.52,-1.70,0.27,-1.70,0.53,-1.70,1.00,-1.70,1.00
12,-1.60,-1.60,0.52,-1.60,0.52,-1.60,0.22,-1.60,0.52,-1.60,1.00,-1.60,1.00
12,-1.50,-1.50,0.53,-1.50,0.52,-1.40,0.27,-1.50,0.53,-1.47,0.96,-1.48,0.96
12,-1.40,-1.40,0.36,-1.40,0.53,-1.40,0.18,-1.40,0.53,-1.40,1.00,-1.40,1.00
12,-1.30,-1.30,0.37,-1.30,0.53,-1.20,0.22,-1.30,0.53,-1.27,0.96,-1.28,0.96
12,-1.20,-1.20,0.55,-1.20,0.53,-1.10,0.27,-1.20,0.55,-1.17,0.96,-1.18,0.96
12,-1.10,-1.10,0.50,-1.10,0.52,-1.10,0.18,-1.10,0.52,-1.10,1.00,-1.10,1.00
12,-1.00,-1.00,0.53,-1.00,0.53,-1.00,0.22,-1.00,0.53,-1.00,1.00,-1.00,1.00
12,-0.90,-0.90,0.51,-0.90,0.53,-0.90,0.27,-0.90,0.53,-0.90,1.00,-0.90,1.00
12,-0.80,-0.80,1.00,-0.80,0.52,-0.80,0.22,-0.80,1.00,-0.80,1.00,-0.80,1.00
12,-0.70,-0.70,0.55,-0.70,0.52,-0.60,0.27,-0.70,0.55,-0.67,0.96,-0.68,0.96
12,-0.60,-0.60,0.55,-0.60,0.52,-0.50,0.21,-0.60,0.55,-0.57,0.96,-0.58,0.96
12,-0.50,-0.50,0.54,-0.50,0.53,-0.40,0.18,-0.50,0.54,-0.47,0.96,-0.49,0.97
12,-0.40,-0.40,0.52,-0.40,0.53,-0.30,0.23,-0.40,0.53,-0.37,0.96,-0.38,0.96
12,-0.30,-0.30,1.00,-0.30,0.53,-0.30,0.16,-0.30,1.00,-0.30,1.00,-0.30,1.00
12,-0.20,-0.20,0.53,-0.10,0.53,-0.20,0.27,-0.10,0.53,-0.17,0.96,-0.16,0.94
12,-0.10,0.00,0.36,0.00,0.54,-0.10,0.18,0.00,0.54,-0.03,0.96,-0.02,0.97
12,-0.00,0.00,1.00,0.00,0.54,0.00,0.23,0.00,1.00,0.00,1.00,0.00,1.00
12,0.10,0.10,0.53,0.10,0.54,0.00,0.18,0.10,0.54,0.07,0.96,0.09,0.97
12,0.20,0.30,0.54,0.10,0.53,0.20,0.27,0.30,0.54,0.20,0.93,0.20,0.89
12,0.30,0.30,0.66,0.30,0.53,0.30,0.16,0.30,0.66,0.30,1.00,0.30,1.00
12,0.40,0.40,0.54,0.40,0.53,0.30,0.22,0.40,0.54,0.37,0.96,0.38,0.96
12,0.50,0.50,0.55,0.50,0.53,0.40,0.19,0.50,0.55,0.47,0.96,0.49,0.97
12,0.60,0.60,0.55,0.60,0.53,0.40,0.26,0.60,0.55,0.53,0.91,0.56,0.92
12,0.70,0.70,0.52,0.70,0.52,0.60,0.18,0.70,0.52,0.67,0.96,0.69,0.97
12,0.80,0.80,0.70,0.80,0.52,0.80,0.26,0.80,0.70,0.80,1.00,0.80,1.00
12,0.90,0.90,0.52,0.90,0.53,0.90,0.22,0.90,0.53,0.90,1.00,0.90,1.00
12,1.00,1.00,0.38,1.00,0.53,1.00,0.22,1.00,0.53,1.00,1.00,1.00,1.00
12,1.10,1.10,1.00,1.10,0.53,1.10,0.27,1.10,1.00,1.10,1.00,1.10,1.00
12,1.20,1.20,0.55,1.20,0.53,1.10,0.22,1.20,0.55,1.17,0.96,1.18,0.96
12,1.30,1.30,0.37,1.30,0.53,1.20,0.22,1.30,0.53,1.27,0.96,1.28,0.96
12,1.40,1.50,0.35,1.40,0.53,1.30,0.27,1.40,0.53,1.40,0.93,1.41,0.94
12,1.50,1.50,0.68,1.50,0.52,1.40,0.26,1.50,0.68,1.47,0.96,1.48,0.96
12,1.60,1.60,0.67,1.60,0.52,1.60,0.22,1.60,0.67,1.60,1.00,1.60,1.00
12,1.70,1.70,1.00,1.70,0.53,1.70,0.21,1.70,1.00,1.70,1.00,1.70,1.00
12,1.80,1.80,0.38,1.80,0.52,1.80,0.22,1.80,0.52,1.80,1.00,1.80,1.00
12,1.90,1.90,0.52,2.00,0.52,1.90,0.22,2.00,0.52,1.93,0.96,1.94,0.94
12,2.00,2.00,0.51,2.00,0.52,1.90,0.21,2.00,0.52,1.97,0.96,1.98,0.97
12,2.10,2.10,0.52,2.10,0.53,2.00,0.22,2.10,0.53,2.07,0.96,2.08,0.96
12,2.20,2.20,1.00,2.20,0.53,2.10,0.27,2.20,1.00,2.17,0.96,2.18,0.95
12,2.30,2.30,0.53,2.30,0.52,2.20,0.27,2.30,0.53,2.27,0.96,2.28,0.96
12,2.40,2.50,0.36,2.40,0.53,2.30,0.18,2.40,0.53,2.40,0.93,2.42,0.94
12,2.50,2.50,0.69,2.50,0.52,2.50,0.22,2.50,0.69,2.50,1.00,2.50,1.00
12,2.60,2.60,0.52,2.60,0.53,2.60,0.18,2.60,0.53,2.60,1.00,2.60,1.00
12,2.70,2.70,0.53,2.70,0.52,2.70,0.27,2.70,0.53,2.70,1.00,2.70,1.00
12,2.80,2.80,1.00,2.80,0.53,2.80,0.27,2.80,1.00,2.80,1.00,2.80,1.00
12,2.90,3.00,0.35,2.80,0.53,2.90,0.22,2.80,0.53,2.90,0.93,2.88,0.91
12,3.00,3.00,0.27,3.00,0.53,3.00,0.16,3.00,0.53,3.00,1.00,3.00,1.00
12,3.10,3.10,0.67,3.10,0.53,3.00,0.27,3.10,0.67,3.07,0.96,3.08,0.96
12,3.20,3.20,0.55,3.20,0.53,3.10,0.22,3.20,0.55,3.17,0.96,3.18,0.96
12,3.30,3.30,0.52,3.30,0.53,3.20,0.18,3.30,0.53,3.27,0.96,3.29,0.97
12,3.40,3.40,0.34,3.40,0.52,3.30,0.22,3.40,0.52,3.37,0.96,3.38,0.97
12,3.50,3.50,0.28,3.50,0.52,3.40,0.22,3.50,0.52,3.47,0.96,3.48,0.97
12,3.60,3.60,0.51,3.60,0.52,3.50,0.22,3.60,0.52,3.57,0.96,3.58,0.96
12,3.70,3.70,0.54,3.70,0.52,3.60,0.16,3.70,0.54,3.67,0.96,3.69,0.97
12,3.80,3.80,0.37,3.80,0.52,3.80,0.21,3.80,0.52,3.80,1.00,3.80,1.00
12,3.90,3.90,0.55,3.90,0.53,3.90,0.22,3.90,0.55,3.90,1.00,3.90,1.00
12,4.00,4.00,0.54,4.00,0.53,4.00,0.22,4.00,0.54,4.00,1.00,4.00,1.00
12,4.10,4.10,1.00,4.10,0.53,4.10,0.26,4.10,1.00,4.10,1.00,4.10,1.00
12,4.20,4.20,0.35,4.20,0.52,4.20,0.16,4.20,0.52,4.20,1.00,4.20,1.00
12,4.30,4.30,1.00,4.30,0.52,4.30,0.22,4.30,1.00,4.30,1.00,4.30,1.00
